COUNTY,LONG,LAT,ELEV,DATE,RAINFALL,TMIN,TMEAN,TMAX,TDMEAN,VPDMIN,VPDMAX,MONTH_YEAR,YEAR,MONTH_YEAR_STR,YEAR_STR
Escambia,-87.3769,30.7015,162.0,2023-01-02,0.0,53.4,66.4,79.5,61.7,0.46,17.21,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-03,0.02,68.2,74.1,80.1,68.9,0.77,10.25,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-04,0.63,65.2,71.8,78.4,70.7,1.03,6.34,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-05,0.01,51.4,63.4,75.4,52.9,0.95,19.68,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-06,0.0,41.5,54.9,68.4,40.3,1.37,16.75,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-07,0.0,40.6,53.2,65.9,37.2,0.97,15.76,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-08,0.0,41.4,56.3,71.2,48.4,0.59,14.47,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-09,0.0,50.5,59.4,68.2,55.3,0.64,7.88,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-10,0.0,38.0,51.1,64.2,41.3,0.86,12.46,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-11,0.0,37.5,52.9,68.3,45.3,0.72,15.3,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-12,0.02,54.8,65.5,76.2,62.9,0.87,9.89,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-13,0.13,46.4,61.2,76.0,55.6,1.07,10.24,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-14,0.0,31.9,40.9,49.9,31.8,1.23,5.87,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-15,0.0,29.3,40.9,52.5,29.1,0.72,8.03,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-16,0.0,29.3,45.6,61.9,32.1,0.54,14.36,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-17,0.0,39.7,52.3,64.9,52.1,0.89,8.71,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-18,0.0,59.6,67.4,75.2,61.7,0.84,9.81,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-19,0.42,61.1,69.2,77.2,64.8,0.74,10.82,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-20,0.0,44.1,59.5,75.0,48.1,1.31,20.7,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-21,0.02,42.9,52.9,62.9,39.5,1.74,11.64,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-22,1.35,47.4,57.2,66.9,50.3,0.56,3.59,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-23,0.65,41.2,53.0,64.9,50.2,0.01,1.06,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-24,0.0,37.3,46.9,56.5,39.5,0.51,6.6,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-25,0.4,39.3,54.7,70.1,49.5,0.91,6.14,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-26,0.0,36.3,49.6,63.0,43.3,0.88,8.25,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-27,0.0,34.2,45.1,56.0,33.2,0.92,9.41,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-28,0.0,33.2,45.9,58.6,30.6,0.71,12.17,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-29,0.0,34.1,48.4,62.6,36.7,0.79,13.53,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-30,0.89,46.8,59.1,71.5,60.9,0.79,5.62,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-01-31,0.0,63.8,70.8,77.7,66.1,0.68,8.67,2023-01,2023,2023-01,2023
Escambia,-87.3769,30.7015,162.0,2023-02-01,0.0,59.7,68.9,78.1,64.0,0.55,10.81,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-02,0.0,56.9,64.6,72.3,57.2,0.77,7.37,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-03,0.11,48.9,59.5,70.1,54.1,0.65,5.53,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-04,0.0,35.3,47.1,59.0,32.4,1.11,10.54,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-05,0.0,34.6,48.7,62.7,36.3,1.1,12.94,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-06,0.0,43.9,56.8,69.8,48.6,0.89,11.53,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-07,0.0,44.3,58.0,71.7,46.8,0.82,15.48,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-08,0.11,49.5,60.7,71.8,58.8,0.69,9.33,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-09,0.66,62.4,69.5,76.6,64.3,1.19,8.69,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-10,0.1,56.9,63.5,70.0,59.3,0.86,4.32,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-11,0.63,50.2,55.0,59.9,50.6,0.79,4.6,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-12,0.8,40.7,46.7,52.7,44.6,0.31,1.16,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-13,0.0,35.3,48.8,62.3,34.7,0.79,13.57,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-14,0.0,35.4,52.6,69.8,37.2,0.68,19.3,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-15,0.0,42.5,57.0,71.6,56.1,0.68,11.37,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-16,0.0,61.9,69.1,76.4,64.9,1.11,10.27,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-17,0.07,54.0,64.9,75.7,65.9,1.25,7.21,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-18,0.01,32.7,43.4,54.1,35.5,1.0,5.66,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-19,0.0,32.0,45.1,58.2,32.3,1.01,10.7,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-20,0.0,41.6,56.0,70.3,45.0,1.18,15.36,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-21,0.0,49.3,62.3,75.2,60.0,1.09,11.33,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-22,0.0,65.7,71.6,77.4,65.2,1.65,11.01,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-23,0.04,69.9,73.8,77.7,68.8,1.65,8.38,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-24,0.0,69.5,74.4,79.4,69.4,1.46,9.26,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-25,0.0,66.0,73.5,81.0,67.0,0.9,13.22,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-26,0.0,65.0,73.4,81.7,65.5,1.16,15.73,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-27,0.0,64.5,72.9,81.2,63.9,1.09,16.95,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-02-28,0.0,69.3,74.7,80.1,67.3,2.16,13.33,2023-02,2023,2023-02,2023
Escambia,-87.3769,30.7015,162.0,2023-03-01,0.0,67.9,75.2,82.6,67.7,0.83,15.15,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-02,0.0,69.0,75.1,81.1,68.5,0.79,14.75,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-03,0.18,70.2,73.7,77.1,69.5,1.5,6.31,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-04,0.02,55.4,67.3,79.2,62.0,1.35,21.36,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-05,0.0,52.1,65.2,78.3,51.3,1.51,21.9,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-06,0.0,52.0,66.4,80.8,51.4,0.68,24.56,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-07,0.03,55.2,68.1,81.0,67.3,0.39,11.18,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-08,0.02,63.3,73.4,83.6,67.4,0.62,16.29,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-09,0.0,61.6,71.1,80.6,58.4,0.8,22.08,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-10,0.26,61.4,68.7,76.1,65.7,0.64,7.8,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-11,0.0,50.7,65.0,79.2,59.2,0.67,13.25,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-12,0.05,50.9,61.9,72.9,58.8,1.05,11.05,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-13,1.36,49.7,63.6,77.5,60.2,0.73,9.27,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-14,0.0,40.3,52.8,65.4,39.3,1.53,12.86,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-15,0.0,37.5,48.6,59.6,31.4,1.96,11.95,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-16,0.0,37.0,50.6,64.2,33.0,0.85,15.36,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-17,0.0,40.5,55.7,71.0,54.8,0.91,11.85,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-18,1.21,44.2,60.0,75.9,54.1,0.68,9.43,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-19,0.0,38.1,47.0,55.8,32.2,2.0,9.61,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-20,0.0,28.8,40.4,52.0,24.2,1.16,8.97,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-21,0.0,28.8,43.0,57.3,24.6,0.99,12.28,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-22,0.0,37.9,51.9,66.0,42.2,0.54,12.23,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-23,0.0,45.3,60.4,75.4,53.8,0.49,15.75,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-24,0.0,52.3,65.9,79.5,64.3,0.35,13.66,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-25,0.01,66.9,72.9,78.9,67.9,1.19,11.12,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-26,0.02,71.5,77.6,83.7,70.5,1.66,13.63,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-27,0.04,71.6,76.1,80.7,71.5,1.35,7.86,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-28,0.94,66.8,73.0,79.1,69.8,0.72,8.56,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-29,0.93,50.1,63.4,76.7,57.7,0.73,9.56,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-30,0.0,45.6,55.2,64.8,43.1,0.93,12.33,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-03-31,0.0,46.8,61.4,76.0,54.6,0.56,17.48,2023-03,2023,2023-03,2023
Escambia,-87.3769,30.7015,162.0,2023-04-01,0.0,59.8,68.2,76.7,67.4,0.73,7.77,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-02,0.34,56.5,70.2,83.9,64.7,1.06,14.84,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-03,0.0,57.1,67.0,77.0,53.9,1.38,20.45,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-04,0.0,71.3,77.0,82.7,70.7,1.24,12.97,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-05,0.0,69.6,75.9,82.1,70.1,1.16,11.73,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-06,0.0,69.1,75.1,81.1,69.6,1.23,11.7,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-07,0.0,66.8,75.8,84.7,67.5,1.0,18.1,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-08,0.21,67.0,73.3,79.5,66.9,1.1,10.94,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-09,0.3,48.5,59.8,71.0,58.6,0.81,3.68,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-10,0.0,48.5,53.9,59.3,50.1,1.03,4.21,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-11,0.06,55.9,60.4,65.0,52.2,2.04,7.37,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-12,0.0,57.0,65.7,74.4,54.3,2.93,13.7,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-13,0.71,58.4,64.8,71.3,56.0,1.2,11.32,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-14,0.55,56.3,64.3,72.3,57.6,0.98,10.09,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-15,0.0,55.4,66.7,78.0,56.0,0.87,17.39,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-16,0.97,58.6,69.6,80.5,61.4,0.6,18.05,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-17,0.01,45.7,60.0,74.3,50.8,1.1,16.75,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-18,0.0,44.1,59.2,74.3,40.9,0.91,21.72,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-19,0.0,45.9,62.8,79.7,43.9,0.82,26.52,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-20,0.0,50.4,65.7,81.1,51.0,0.61,26.75,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-21,0.0,55.9,68.5,81.1,59.4,0.69,18.91,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-22,0.0,59.8,69.4,79.0,62.1,0.89,14.7,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-23,0.0,51.4,64.4,77.4,45.7,2.02,22.65,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-24,0.0,53.7,66.9,80.1,45.8,3.92,26.02,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-25,0.0,52.9,63.1,73.2,49.5,2.88,15.32,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-26,0.0,54.5,67.9,81.2,57.4,2.61,18.92,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-27,0.0,61.6,71.5,81.4,65.1,1.13,15.2,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-28,1.34,64.6,67.7,70.7,65.2,1.0,3.62,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-29,0.0,61.4,72.8,84.1,62.8,0.96,22.41,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-04-30,0.17,58.2,65.7,73.1,62.2,0.82,6.67,2023-04,2023,2023-04,2023
Escambia,-87.3769,30.7015,162.0,2023-05-01,0.0,56.3,67.5,78.8,51.5,1.39,23.16,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-02,0.0,50.5,65.1,79.6,51.6,1.37,21.36,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-03,0.0,51.8,66.6,81.4,50.4,1.32,25.18,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-04,0.0,54.1,68.0,81.8,49.2,2.04,26.65,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-05,0.0,57.2,69.4,81.6,55.7,0.89,24.55,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-06,0.33,64.3,69.1,73.9,64.5,0.85,7.96,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-07,0.0,65.6,73.0,80.4,67.5,1.16,9.95,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-08,0.0,67.6,74.9,82.1,68.9,1.28,12.7,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-09,0.67,69.1,74.6,80.1,69.3,0.98,8.67,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-10,0.02,68.9,77.1,85.2,69.8,0.99,15.08,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-11,0.0,69.3,78.3,87.3,69.6,0.99,19.42,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-12,0.39,65.3,74.1,83.0,67.0,1.35,14.76,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-13,0.32,65.1,75.8,86.5,67.1,1.97,18.92,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-14,0.0,66.6,77.7,88.7,68.0,1.44,23.79,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-15,0.0,70.5,80.9,91.3,69.9,1.66,26.08,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-16,0.54,68.9,80.6,92.3,69.8,1.29,27.05,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-17,0.97,67.2,77.7,88.2,68.6,1.27,17.81,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-18,0.17,66.7,76.2,85.6,67.6,1.22,16.22,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-19,0.38,67.4,75.4,83.3,69.3,1.07,12.74,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-20,0.46,68.0,76.7,85.4,69.7,1.16,14.82,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-21,0.24,69.0,77.7,86.4,71.0,1.28,15.57,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-22,0.0,68.7,76.7,84.8,68.7,1.8,13.9,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-23,0.0,69.0,77.9,86.9,68.1,1.91,20.11,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-24,0.34,63.9,73.7,83.5,66.5,1.59,13.56,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-25,0.5,63.9,71.2,78.5,65.7,1.24,8.72,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-26,0.0,59.3,71.0,82.8,56.5,2.08,23.51,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-27,0.01,62.8,72.3,81.8,62.0,3.65,15.99,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-28,0.0,58.1,70.3,82.5,55.9,2.56,22.39,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-29,0.0,60.5,72.3,84.0,60.7,1.68,23.7,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-30,0.0,60.9,73.1,85.3,63.8,1.51,20.76,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-05-31,0.0,63.9,74.0,84.1,62.7,2.15,21.24,2023-05,2023,2023-05,2023
Escambia,-87.3769,30.7015,162.0,2023-06-01,0.0,66.0,76.3,86.6,65.4,2.05,22.43,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-02,0.06,67.0,76.0,85.0,65.6,2.34,20.04,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-03,0.0,68.1,78.0,87.9,64.9,3.52,23.82,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-04,0.0,67.2,78.2,89.3,64.5,3.07,27.9,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-05,0.0,68.2,78.2,88.2,66.9,1.75,24.21,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-06,0.0,66.1,75.2,84.4,67.2,1.28,15.65,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-07,0.0,65.8,75.5,85.2,67.2,1.31,17.84,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-08,0.0,69.4,78.0,86.6,69.3,1.5,18.69,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-09,0.0,71.4,81.5,91.6,69.4,1.99,28.94,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-10,0.0,70.2,80.7,91.2,69.2,2.55,25.97,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-11,0.5,71.0,79.9,88.9,71.8,0.82,21.12,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-12,0.06,74.9,81.1,87.3,74.0,1.36,16.48,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-13,0.13,69.0,80.4,91.9,71.5,0.52,24.32,2023-06,2023,2023-06,2023
Escambia,-87.3769,30.7015,162.0,2023-06-14,0.04,70.9,80.3,89.7,74.0,0.59,19.9,2023-06,2023,2023-06,2023
Flagler,-81.3141,29.4606,16.0,2023-01-01,0.03,62.6,68.0,73.5,65.8,0.54,3.88,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-02,0.0,53.8,65.4,77.1,61.0,0.44,9.72,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-03,0.0,52.6,65.2,77.8,60.0,0.38,11.05,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-04,0.0,52.5,66.7,80.8,65.3,0.36,14.07,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-05,0.15,65.4,73.3,81.3,67.4,0.69,10.76,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-06,0.01,44.2,59.8,75.5,54.5,0.58,15.03,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-07,0.0,36.9,52.2,67.6,38.7,0.43,16.45,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-08,0.0,37.2,52.6,68.1,41.4,0.43,14.45,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-09,0.0,40.7,57.8,74.9,53.8,0.34,13.61,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-10,0.0,46.5,60.4,74.3,51.2,0.51,14.52,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-11,0.0,38.5,53.9,69.2,43.6,0.41,14.54,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-12,0.0,38.6,55.9,73.2,44.8,0.36,20.36,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-13,0.31,43.8,60.8,77.8,52.0,0.42,21.34,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-14,0.01,37.8,51.1,64.5,42.5,0.73,8.35,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-15,0.0,30.0,41.0,52.0,30.5,0.53,7.22,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-16,0.0,30.0,43.8,57.6,32.1,0.36,10.32,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-17,0.0,30.2,48.3,66.4,36.5,0.27,15.78,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-18,0.0,34.7,54.6,74.5,45.5,0.42,19.21,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-19,0.0,48.2,63.0,77.7,55.7,0.51,15.79,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-20,0.0,55.3,68.4,81.4,63.1,0.53,15.94,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-21,0.0,47.9,62.3,76.6,49.3,0.62,19.9,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-22,0.69,53.6,59.4,65.3,53.7,0.52,8.16,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-23,0.02,57.0,69.0,80.9,62.6,0.67,13.46,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-24,0.0,41.4,53.3,65.2,42.2,0.8,13.44,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-25,0.0,41.9,56.6,71.4,54.4,0.59,11.67,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-26,0.11,56.2,70.0,83.7,62.1,0.87,20.23,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-27,0.0,36.7,50.1,63.6,40.8,0.54,11.46,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-28,0.0,35.0,47.5,60.0,34.9,0.52,11.45,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-29,0.01,35.7,50.0,64.4,48.9,0.68,8.74,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-30,0.0,57.1,67.7,78.2,62.2,0.75,12.46,2023-01,2023,2023-01,2023
Flagler,-81.3141,29.4606,16.0,2023-01-31,0.0,58.9,71.8,84.7,64.2,0.61,19.1,2023-01,2023,2023-01,2023
